@relation R_data_frame

@attribute PC1 numeric
@attribute PC2 numeric
@attribute PC3 numeric
@attribute PC4 numeric
@attribute PC5 numeric
@attribute PC6 numeric
@attribute PC7 numeric
@attribute PC8 numeric
@attribute PC9 numeric
@attribute PC10 numeric
@attribute PC11 numeric
@attribute PC12 numeric
@attribute PC13 numeric
@attribute PC14 numeric
@attribute PC15 numeric
@attribute PC16 numeric
@attribute PC17 numeric
@attribute PC18 numeric
@attribute PC19 numeric
@attribute PC20 numeric
@attribute PC21 numeric
@attribute PC22 numeric
@attribute PC23 numeric
@attribute PC24 numeric
@attribute PC25 numeric
@attribute PC26 numeric
@attribute PC27 numeric
@attribute PC28 numeric
@attribute PC29 numeric
@attribute PC30 numeric
@attribute PC31 numeric
@attribute PC32 numeric
@attribute PC33 numeric
@attribute PC34 numeric
@attribute PC35 numeric
@attribute PC36 numeric
@attribute PC37 numeric
@attribute PC38 numeric
@attribute PC39 numeric
@attribute PC40 numeric
@attribute PC41 numeric
@attribute PC42 numeric
@attribute PC43 numeric
@attribute PC44 numeric
@attribute PC45 numeric
@attribute PC46 numeric
@attribute PC47 numeric
@attribute PC48 numeric
@attribute PC49 numeric
@attribute PC50 numeric
@attribute PC51 numeric
@attribute PC52 numeric
@attribute PC53 numeric
@attribute PC54 numeric
@attribute PC55 numeric
@attribute PC56 numeric
@attribute PC57 numeric
@attribute PC58 numeric
@attribute PC59 numeric
@attribute PC60 numeric
@attribute Class {M,R}
@attribute IsCC {FALSE,TRUE}

@data
2.324416,4.365189,-1.413682,0.686655,1.172473,-0.0023,-0.487541,-0.556913,-0.498583,-1.120222,-0.089824,-1.992123,0.186964,-0.270526,-1.797181,0.333396,-0.202297,0.090061,0.80646,-0.197959,-0.261372,0.286303,0.69441,0.490206,-0.484559,-0.028009,-0.209631,-0.076847,-0.144659,-0.570806,-0.046803,-0.690529,-0.076877,0.240873,-0.151291,-0.067833,-0.245529,-0.318663,0.275911,0.193083,-0.394181,0.17156,0.056,-0.362289,-0.02918,0.039729,0.15304,0.061784,-0.334634,0.038532,-0.083305,0.039125,-0.106443,-0.074463,-0.124106,-0.062472,-0.052912,0.037029,0.124292,0.013362,M,TRUE
2.120766,1.807031,-2.048356,0.567299,1.836112,0.669245,-0.22526,0.296533,0.1121,-0.275193,0.294233,-1.950089,1.018446,-0.458504,0.036895,-0.436747,-0.593088,0.523689,-0.757854,-0.115321,0.072498,-0.513396,0.221735,-0.229319,-0.309133,0.012907,0.497506,-0.030655,-0.204551,-0.309986,0.195749,-0.518844,-0.031729,0.042078,0.605148,-0.03114,-0.549196,0.935062,-0.24671,-0.036918,0.382562,-0.459678,-0.204262,-0.111683,-0.320488,0.120017,-0.073937,0.091848,-0.087399,0.280957,-0.063853,-0.018106,0.001361,0.234439,-0.003489,-0.040001,-0.050305,0.178461,-0.107852,-0.036796,M,TRUE
2.991199,1.363913,-2.430157,0.437671,-0.284807,1.083358,1.188853,-0.659898,-0.467571,0.565882,-0.2317,-1.648331,0.318594,-0.108326,-0.178526,0.70001,-0.076356,-0.077644,-1.10802,0.542613,-0.385715,-0.277026,-0.014583,-0.77997,-0.431255,0.342402,-0.620847,0.349539,-0.396463,0.15657,0.474093,-0.518378,1.012865,0.27959,0.404,-0.105053,-0.37139,-0.59478,0.058362,-0.407022,-0.157107,0.209425,0.039602,-0.04634,-0.156808,-0.206375,-0.083588,-0.090334,-0.040926,0.414266,-0.082542,-0.058725,-0.270753,-0.047195,-0.16555,0.162599,-0.151689,-0.119794,0.006895,0.060889,M,TRUE
3.512159,2.373711,-1.922363,-0.155317,0.007469,0.839783,0.782627,0.018521,0.528584,0.850669,-0.039357,-1.651164,-0.109575,-1.062378,0.511083,-0.630315,-0.476945,0.404191,-0.032314,-0.188076,0.561589,0.071147,0.301016,-0.198712,-0.118005,0.070051,0.856335,-0.47255,-0.094334,0.559445,0.346235,-0.100019,-0.226875,0.18885,-0.362128,-0.200255,-0.523562,0.223661,-0.20841,-0.137672,-0.495295,-0.082143,-0.068889,-0.118718,0.152835,-0.347705,0.010248,-0.06893,0.091635,0.03701,-0.057986,-0.011278,-0.135449,-0.099758,-0.018666,0.13267,-0.173284,0.182604,0.016796,-0.081932,M,TRUE
2.845641,-0.157686,-1.508218,0.363739,0.845264,0.450228,0.637036,-0.231729,0.434631,-0.446697,-1.542834,-0.139866,0.401964,-0.078613,-0.367704,-0.120669,-1.106341,0.964497,0.505606,0.511119,-0.153705,0.058682,0.010193,-0.647689,-0.021014,0.878465,0.114218,-0.420691,-0.905362,0.318177,0.385131,0.292737,0.71432,-0.325734,0.372254,0.110238,-0.299752,0.022822,-0.507046,0.312091,-0.039286,-0.232418,-0.491099,-0.090437,0.19019,0.1244,-0.11523,0.035108,0.24083,0.221456,-0.021913,-0.082523,-0.251437,-0.00403,-0.200959,0.061493,0.025901,-0.012673,0.02774,-0.038789,M,TRUE
3.006415,1.564573,-2.002415,0.854576,1.488932,0.164691,0.408954,-0.863087,0.119758,-0.587088,-0.795772,-1.166434,0.629495,-0.766142,0.305671,-1.114226,-0.882968,0.305912,0.282667,0.276701,0.586395,-0.159188,-0.058341,-0.106639,-0.026553,-0.157233,0.353713,-0.435428,-0.304724,0.550264,-0.367545,0.236384,-0.580082,-0.220835,0.302066,0.179465,-0.531061,0.413062,0.028396,0.049374,-0.093533,0.022866,0.319967,-0.147125,-0.073843,0.196431,-0.028055,-0.073241,-0.030057,0.096578,-0.057735,0.100358,-0.096618,0.126798,-0.037114,0.027264,-0.077029,0.125522,0.024406,-0.053717,M,TRUE
3.008553,2.889983,-2.311686,0.408948,0.798338,0.85558,1.06367,-0.701741,-0.056631,-1.112765,-0.622531,-0.306723,1.337376,0.042054,0.049073,-1.108387,0.267934,-0.601341,-1.340598,-0.234547,-0.963678,1.02823,-0.238929,-0.555517,1.026533,0.209032,-0.280461,-0.416605,0.714989,-0.125534,1.334338,0.722323,-0.167488,0.103938,-0.554086,0.443569,-0.300254,0.413351,0.245289,0.000563,0.488933,0.165134,-0.239017,0.354312,0.068265,-0.066593,0.387141,-0.100926,0.224754,0.089155,-0.062164,0.196229,-0.200792,0.127642,0.041461,0.056406,0.135011,-0.048731,0.15859,-0.114731,M,TRUE
2.193888,2.204475,-2.053939,1.178865,0.358161,0.399417,0.667674,-1.008667,-0.521366,-1.045112,-0.519059,-0.75625,0.129057,-0.376372,0.612913,-1.092517,0.178792,0.883796,-1.071803,0.559036,0.414946,-0.168446,0.005813,0.120064,-0.923573,0.087902,-0.121678,-0.402507,-0.23898,0.006353,-0.294399,-0.589071,0.132343,0.431738,-0.085299,0.030423,-0.368748,-0.039174,0.283757,-0.015083,0.025957,0.456093,0.192628,0.030446,0.103939,-0.07867,0.136483,0.070187,-0.04658,0.051484,0.024853,0.027274,-0.273868,-0.021908,0.157624,-0.079721,-0.156558,-0.000628,0.073133,-0.0086,M,TRUE
2.030524,4.045745,-1.658851,-0.529959,-1.096458,1.747449,0.468891,-0.130627,0.177668,-0.52479,0.365476,-0.866899,-0.883577,0.027067,0.002777,-0.191617,-1.107771,0.483986,0.81164,0.076058,-0.611685,0.096709,0.12645,1.640271,0.331356,0.193217,0.178355,-0.873135,1.154503,0.320975,0.067009,0.173084,-0.693836,-0.512382,-0.048497,0.264229,0.450436,-0.143216,-0.284143,-0.098708,-0.181818,-0.22411,0.435938,-0.555968,-0.377879,-0.099178,-0.057112,0.089062,-0.166963,-0.17307,-0.171849,-0.215989,0.00475,0.005196,0.040621,-0.015907,0.170469,0.047663,-0.094289,-0.037998,M,TRUE
1.5203,4.726079,-1.607001,-0.312567,0.200561,1.657671,0.872247,-0.981568,-0.117427,0.241571,-0.911539,-0.404989,-0.803372,-1.829339,-0.186444,-0.124618,-1.153098,0.54003,0.773716,-1.049443,0.319704,-0.319701,0.680871,0.617825,0.706273,0.875297,-1.114301,0.169233,0.495095,-0.068838,-0.10061,0.689897,0.666778,0.934939,0.096968,-0.077029,0.305461,-0.644624,0.181377,-0.038156,-0.451928,-0.017868,0.394398,-0.263602,0.168253,0.062426,0.489582,0.392363,0.147756,-0.017003,-0.217087,0.035346,-0.113183,-0.071413,-0.022641,-0.172224,0.172946,0.030701,-0.003359,0.026245,M,TRUE
1.161325,7.353617,-1.105444,-1.972413,-0.402723,-1.337062,0.929263,0.449495,-0.080611,0.084839,-0.650062,0.78731,-0.760961,1.117796,-0.942204,0.081098,-0.20457,0.815683,-0.212218,0.470105,0.018298,-0.635151,0.035531,-0.690742,-0.549279,0.771763,-1.117996,0.68892,-1.122034,-0.175544,-0.0229,0.248415,-0.286251,-0.018233,0.211026,0.68753,-0.28987,-0.383799,-0.131648,-0.704882,-0.368195,0.365094,0.061913,-0.107719,0.472861,0.325355,0.07985,0.073405,0.130104,0.091986,-0.086276,0.202509,-0.174045,-0.067448,-0.071064,-0.032005,0.027993,-0.039233,-0.169623,0.042057,M,TRUE
0.041013,7.700152,-2.214046,-0.57534,1.100927,-0.8679,0.672556,-2.562066,-1.499285,-3.622854,0.627823,-0.451878,0.058397,-1.100242,-0.633066,1.645588,0.03598,-0.702504,-0.812099,0.723387,-2.521661,-1.721987,-0.284952,-2.174984,-0.482856,-1.100357,0.131258,0.986599,-0.298409,-1.166811,-0.443918,0.30562,0.553737,-0.649418,1.062458,0.236802,0.309248,0.153759,0.323534,-0.058504,0.05793,0.368506,-0.391405,-0.647837,-0.104797,0.128989,-0.197885,-0.133317,0.294087,-0.190951,-0.052383,-0.08999,0.042048,0.104322,0.108291,0.061922,-0.011061,-0.086141,-0.086321,0.049098,M,TRUE
1.379389,6.607866,-0.619032,-0.372948,0.657546,-0.806675,0.312699,-0.564732,-0.707104,-0.953183,-0.086446,0.159665,-1.501503,1.728853,0.000578,-0.844149,-1.065951,-0.053576,-0.020987,0.635806,0.109486,1.073656,0.303927,0.450072,-0.535379,0.436705,-0.070095,0.602967,1.801848,-0.145946,-0.189673,0.094449,0.443629,-0.062019,-0.22529,0.004845,0.191747,-0.455113,0.092432,-0.031281,0.44492,0.076894,-0.495386,-0.290709,-0.144928,0.412169,-0.150766,0.127175,-0.034487,-0.013371,0.13981,-0.416135,0.090051,-0.058661,-0.087484,-0.046478,-0.129743,0.12883,-0.053635,0.081272,M,TRUE
-0.701938,7.924419,-0.12998,-0.217518,-1.393919,0.464963,0.341173,2.435229,0.954721,2.03257,-1.050533,0.980367,-0.547451,0.601392,-2.391874,0.457749,-2.238259,0.37841,-1.482147,-0.807812,-0.808857,2.257341,1.33575,-0.374848,-0.804232,0.335307,1.034549,-1.216199,0.792798,1.097362,0.401171,0.213244,-0.003338,-0.631717,0.572205,-0.723368,0.539722,-0.070506,0.145609,-0.086339,-0.405622,0.165329,0.168343,0.151717,0.029903,-0.026042,-0.446151,-0.143153,0.199926,-0.162636,0.089456,0.122156,0.125246,0.069893,-0.114505,-0.177407,-0.119485,-0.274434,0.057416,-0.179021,M,TRUE
-0.407102,8.736187,0.849561,-0.019068,-1.207423,-2.804379,0.717522,1.562563,0.278431,0.115944,0.842734,-1.935889,-1.032451,0.005935,-0.802556,0.995351,1.417633,0.319976,-1.488649,-0.509161,-0.309617,-0.220551,0.516933,0.731455,-0.463955,-2.005192,0.562636,-0.592213,-1.214605,-0.196107,0.700407,-0.215055,-0.608393,0.805864,-0.250777,-0.291758,-0.037502,-0.094661,-0.056297,-0.342407,0.091504,-0.519191,-0.03939,-0.010333,-0.384487,-0.43629,0.137324,0.148062,0.014829,0.432931,0.009721,-0.116848,0.269962,-0.016816,-0.018541,-0.334264,-0.264598,-0.071638,0.075369,0.015506,M,TRUE
-7.604667,1.843624,2.441801,-2.817756,0.732309,-0.348272,-3.699099,-3.134073,-3.454526,1.695042,-0.05192,1.765382,1.477508,0.867889,-0.22471,2.21149,-0.045224,0.009418,-0.520408,0.070295,1.471355,0.268816,-0.45074,0.017921,-1.241964,1.120008,-0.710329,0.650905,-0.106114,0.05625,0.001542,-0.139548,-0.315273,0.532422,0.794186,-0.260798,-0.343616,0.19493,0.304711,-0.104776,0.351645,-0.247458,0.610257,0.008941,-0.375285,-0.09293,0.095596,-0.180607,0.236118,0.140926,-0.28843,-0.255028,-0.12934,-0.09806,0.098097,-0.060881,0.088875,0.111239,0.15613,-0.102806,M,TRUE
-6.889495,3.082167,2.336777,-2.529455,-0.301403,0.131417,-3.618368,-4.128137,-1.065832,-0.250565,-0.128231,1.303565,0.310826,0.191133,0.213337,1.446154,-0.896574,-0.170782,0.130593,-0.886347,-0.948579,1.865101,0.092569,-0.299378,0.498929,-0.365355,0.059877,-1.194395,-0.123566,1.553102,1.042056,-1.318452,0.405294,0.198057,-0.012958,-0.287249,-0.785398,-0.289043,0.425853,-0.529985,0.414179,0.277284,-0.004524,0.129024,0.152074,-0.234437,0.093944,0.093467,0.128889,0.315262,-0.130655,0.096565,-0.175248,0.194848,0.165735,0.110163,-0.03624,0.009827,-0.190371,0.124181,M,TRUE
-8.726823,2.685304,1.550799,-2.460352,0.262274,0.281181,-2.431901,-2.94045,1.743617,2.676947,-1.584252,-1.428614,0.135893,-1.738804,3.017627,-0.794058,-1.05753,1.283979,-0.209713,-1.992674,-0.456684,-0.47592,1.454794,-0.454058,-0.88205,-0.318144,1.497827,0.59604,0.053584,-0.050838,0.365316,-0.038231,-0.684584,-0.353047,-0.299919,0.383926,-0.686169,-0.01048,0.559869,-0.050875,-0.036744,-0.556636,-0.374863,-0.175679,-0.496134,0.083832,-0.133051,0.427208,0.31285,-0.129321,-0.012464,-0.00871,0.026753,-0.0335,-0.140969,-0.025464,0.187395,-0.115754,0.031418,0.275038,M,TRUE
-7.279336,2.748548,2.964109,-5.962922,-0.714987,1.37731,-1.822068,-2.856546,-2.150635,1.566447,-0.45774,0.025721,-1.560119,1.869245,-0.778914,2.444639,-0.2736,0.837736,0.159914,-0.475159,-0.891767,-0.790818,0.561299,0.109953,-0.851265,1.032731,0.720358,-0.332783,-0.548585,-1.136562,0.278004,1.053224,-0.199784,-1.009703,-0.671586,0.225437,0.184924,0.121322,-1.031577,0.261162,0.183768,0.125163,0.094098,0.133177,0.716692,0.036737,-0.076793,-0.217957,-0.252432,0.182062,-0.066081,0.036516,-0.063239,0.167662,0.010204,-0.00889,-0.403801,-0.073392,0.062673,0.007465,M,TRUE
-8.991505,3.288331,2.528839,-2.16743,-1.243239,1.601934,-2.286578,-5.006112,-1.068472,-1.929311,0.851307,-1.545057,-0.633165,0.020205,0.722894,-2.530381,-0.455967,-1.473896,3.027971,-1.769032,0.636793,1.530513,-1.640356,-0.978644,0.556503,-0.09132,0.44372,-0.702778,0.172438,-0.488926,-0.829047,-0.183637,0.340774,0.327372,0.109457,-0.402602,0.381663,0.094015,0.334842,0.042473,-0.573141,-0.263796,0.088731,0.445129,0.264275,0.69335,0.113671,-0.294621,0.126658,-0.03515,0.299777,0.252421,-0.262703,-0.093811,0.047018,0.012209,-0.02698,-0.106221,-0.131357,-0.008693,M,TRUE
-9.130514,2.723876,1.051408,-3.856953,-1.309889,3.479228,-1.97574,-1.533489,-0.621291,2.39007,-1.186802,-0.92029,-0.66741,1.857227,3.016068,1.072886,0.345629,1.355314,-0.54486,1.561882,-0.558205,-0.734785,-1.341167,-0.767093,0.934555,0.478499,-0.069426,-0.638478,0.144041,0.077828,0.254284,-0.650379,-0.950525,-0.035393,-1.167182,-0.046445,-0.307769,-0.162378,0.023072,0.360149,0.025531,-0.075569,0.032042,-0.064601,-0.174421,0.204859,0.155667,0.082835,0.179347,0.141505,0.193016,-0.053696,0.158543,-0.046704,-0.330859,-0.062253,0.05752,-0.097507,-0.034558,-0.236885,M,TRUE
-2.588015,2.117235,-0.940828,-1.89738,0.880727,0.942983,-3.431222,-0.454326,1.51091,0.730301,1.834442,3.128574,-2.417929,-1.515198,-0.978187,-2.821427,-0.457008,0.292597,-0.577949,-0.415062,-1.050948,-1.138869,1.528408,-1.962745,0.24736,0.033812,-0.749815,1.37207,0.142115,0.373725,0.550667,0.206768,-0.187121,0.730314,-0.276761,-0.157618,0.533762,0.673556,-0.73239,0.118685,-0.196678,-0.525949,-0.055672,0.244731,0.328355,-0.25748,0.206811,0.057367,0.246101,-0.090039,-0.23838,-0.244522,0.074385,0.11241,-0.093191,0.101825,-0.156349,0.188797,-0.05825,-0.187013,M,TRUE
-4.71776,2.571167,-3.064556,4.607484,-3.47327,2.789427,0.30509,0.53876,-1.574347,-0.31226,2.392667,0.243504,-0.393143,-1.909295,-2.795545,-1.115888,-0.536338,-1.100809,0.467865,1.434493,1.902232,0.918085,0.630135,-1.184134,-0.075322,0.658006,-0.534882,-1.270182,-0.366691,-0.102152,0.330044,0.200774,-1.521038,0.002886,-0.302793,-0.856324,0.298922,-0.320149,-0.180129,0.276498,0.808586,-0.173179,-0.239265,0.016261,0.178191,0.320082,-0.198505,0.36594,-0.022418,0.112038,-0.034075,-0.345217,0.159919,0.110147,0.097432,0.188379,0.046283,-0.189985,-0.141306,0.015384,M,TRUE
-1.199362,-1.017522,-0.491563,1.587385,-1.705582,0.564227,0.243455,-1.18216,0.924681,-0.604605,-0.450434,-0.638442,0.217379,-0.201335,-0.349451,-0.584176,-0.540363,0.695537,1.427311,0.807602,0.767754,0.326385,0.52157,0.411238,1.46506,0.59932,0.178333,1.556972,0.091985,0.355555,-0.734435,0.166452,-0.798411,0.127737,0.396214,-0.367663,-0.946135,0.196931,-0.804369,-1.217695,-0.698328,1.022829,-0.380452,0.246347,-0.377427,0.0718,-0.355995,0.027426,0.202332,0.012763,0.314019,-0.029226,-0.08334,0.075351,0.078618,-0.276501,-0.04229,-0.076582,0.124884,0.03323,M,TRUE
-7.998426,0.392965,-6.187232,3.431229,-0.412553,-2.843109,0.355947,-2.31108,-1.834989,0.283284,-0.384751,-0.947342,-1.754313,0.301311,-0.883943,-0.488217,-0.540402,-0.623298,-0.78098,-0.171822,0.663161,1.132552,-0.606058,0.633458,1.708162,-0.00432,0.764117,0.710028,0.889057,0.191417,0.503538,-0.090168,0.953734,0.69683,0.256875,1.012986,-0.584438,-0.204095,-0.737416,0.022971,-0.447843,0.453866,-0.051727,0.135788,-0.067813,0.069622,0.091205,0.170402,-0.000336,-0.152927,-0.270682,-0.043225,0.425774,-0.143812,0.248495,-0.116844,0.026945,0.033971,0.161112,-0.043697,M,TRUE
-5.455742,0.941527,-2.863651,3.666739,-1.26185,1.477183,2.005566,0.471972,0.02075,2.43257,-2.351523,1.21918,1.56652,1.991836,1.355722,-0.042875,-0.547575,0.843592,0.009569,-1.07846,-0.384248,-0.076674,-0.741595,0.59255,0.861268,-0.323679,0.08853,0.426263,-0.33023,-1.290441,0.511269,-0.19401,0.995827,0.326476,-0.612036,-0.202364,-0.238198,0.621561,-0.546017,-0.329535,-0.23839,-0.595165,0.254498,-0.434697,-0.206717,0.079345,-0.609496,0.086344,-0.008451,-0.433459,0.020069,-0.147122,0.04599,-0.034348,0.132601,-0.089031,-0.237932,0.154458,-0.210181,0.026576,M,TRUE
-7.37434,-0.569545,-2.088595,3.590033,-1.546695,1.518816,2.103358,-1.773784,2.882343,-0.2986,-1.072023,1.3645,-1.029191,2.913842,-0.921335,0.546338,0.649296,1.066598,3.691439,-0.58632,-1.036841,-0.74929,0.27273,0.904594,0.380477,-0.486386,-1.178053,-0.459503,-0.376698,0.515666,-0.383599,-0.367757,-0.315362,-0.342642,0.744275,-0.15577,-0.023919,1.279397,0.840857,-0.069232,0.125225,0.068777,0.058787,-0.617916,-0.06595,0.132639,0.504052,-0.149867,-0.28291,-0.000603,-0.29939,0.113134,-0.074733,0.197688,0.021143,0.014571,-0.01904,0.077269,0.122428,0.027405,M,TRUE
-6.749328,-1.107864,-4.34977,1.308352,-0.185746,0.155171,3.191997,0.721789,0.781444,2.482702,1.43539,-1.747892,-2.901828,0.745605,1.117079,1.376681,-1.02336,0.98353,0.264126,0.08838,0.443625,-0.274727,-0.456719,0.26054,1.441549,-0.493846,-1.111353,-0.213136,-0.34471,-0.055388,0.299975,1.143719,0.551462,-0.042795,0.23921,-0.039509,-0.086087,-0.447714,0.638774,0.115599,-0.173127,-0.584493,0.209107,0.411104,-0.313633,-0.297694,0.250494,-0.350354,0.180478,-0.407844,0.044454,-0.311155,0.154659,0.247367,-0.062298,-0.028802,-0.090984,-0.0815,0.075456,-0.040596,M,TRUE
-5.47098,-1.696939,-2.092289,4.141476,-1.295446,-1.513155,1.529759,-0.016017,0.841285,2.523784,-0.213173,0.510168,-1.676765,-1.314714,2.306657,0.488195,0.063975,-0.501241,0.928514,0.914764,-0.947597,-0.234219,-0.214245,1.298397,-0.988278,-0.615386,-0.721209,-0.978124,0.32827,-0.109912,-1.018071,0.856081,0.543864,0.466757,-0.433381,-0.897305,-0.518525,-0.115928,0.191118,0.582203,-0.233978,0.024979,-0.154167,-0.007716,0.39689,0.132286,0.019283,-0.080776,-0.255965,0.107517,-0.206809,0.115116,-0.12989,0.034454,-0.110432,0.270802,-0.086597,0.112347,0.082392,-0.066485,M,TRUE
-6.15945,0.943126,-1.560379,2.277992,-0.220605,1.97618,-1.402862,0.802457,-0.436184,0.009691,-0.331931,0.550214,-0.570505,0.419677,-2.181361,1.606972,-1.334353,0.86034,-1.822945,-0.020767,0.914905,-1.73028,-1.543671,1.07245,2.085884,-1.007587,-0.193222,0.676784,-0.945686,1.372425,-0.503413,-1.260629,0.817427,-0.131595,-0.874295,-0.561679,0.509159,-0.369547,-0.43294,-0.609369,0.213031,-0.777424,-0.671399,-0.043287,0.123357,0.125668,0.003889,-0.151547,-0.247951,0.17784,0.292626,0.185838,-0.068435,-0.107151,0.220104,-0.072311,0.021359,-0.063832,-0.263752,0.085262,M,TRUE
-11.701615,0.416794,-5.682477,5.93908,-1.828179,-2.930337,0.595572,-1.651137,0.672318,1.473659,-0.109076,-0.949787,-4.652496,0.448731,-0.36148,0.450072,1.532153,-1.070314,-0.238915,0.888401,0.221265,0.066623,-0.485848,0.148785,-1.304528,1.896473,0.134481,0.054392,-0.081202,0.488843,1.192296,-0.454032,-0.086967,-0.956496,0.122832,-0.043227,0.709478,0.420714,0.554089,0.258471,-0.234395,0.172234,-0.413027,-0.439556,0.021913,0.142316,-0.292496,-0.079845,0.108629,0.038661,0.140822,0.150493,-0.110652,-0.243731,-0.039509,0.030055,0.033445,0.049607,0.216223,0.148575,M,TRUE
-8.595935,4.57592,-3.723959,4.904931,0.212781,1.456645,2.793041,-5.086979,3.157766,-2.245521,0.159994,0.583965,4.40466,-2.717198,0.836608,2.798272,1.260155,0.253521,-1.675309,-0.37361,-0.714453,-0.358237,0.119538,-0.00984,0.049786,-0.310655,0.719117,-0.093177,-0.403298,-0.085354,0.133876,0.48498,-0.193418,0.931707,1.194371,0.349142,0.954475,-0.681895,-0.047225,0.076186,-0.208345,-0.641982,0.131534,0.404815,0.035607,0.125502,0.232622,0.179056,0.053696,0.004591,0.211483,0.076037,0.285548,-0.045137,-0.012515,-0.089598,0.229181,0.049146,-0.107378,-0.075873,M,TRUE
0.110102,3.413916,-0.510439,0.161985,-3.245996,-0.333052,-2.263941,1.969085,0.519248,1.361887,0.115455,0.144176,0.744478,0.368744,0.384371,-0.038184,-1.433964,-0.384984,-1.860474,0.43199,-0.348142,0.934852,-1.142139,0.02326,-0.324183,-1.709064,-0.347266,0.213486,0.146022,-0.920568,-0.547011,-1.053418,-0.404299,-0.626314,0.642928,-0.947992,0.550791,0.191301,0.097096,-0.074835,0.029508,0.229116,-0.110113,-0.054018,-0.546175,0.148108,0.309757,0.248385,-0.179617,-0.335538,-0.260638,0.180125,-0.317497,-0.275698,-0.052461,-0.20947,-0.027199,-0.051789,-0.018954,-0.079922,M,TRUE
0.604172,0.780476,-0.352444,2.891169,0.65775,-0.802561,-2.799978,-1.308209,-0.921243,-0.226947,1.21274,1.055632,0.524362,1.001835,-0.403704,0.606393,-0.312408,0.409855,0.46181,-2.344801,0.202604,0.43743,-0.013187,0.661046,0.350884,-1.653472,-0.316787,0.062335,-0.09863,0.286026,0.372345,1.269505,0.403663,-0.334902,-0.732179,0.030667,-0.316859,0.397499,-0.40964,0.109297,-0.415713,0.393996,-0.20763,-0.493792,-0.124005,0.102817,0.265326,-0.193875,-0.186715,-0.051295,0.168432,-0.041842,0.186909,0.173317,-0.014804,0.179754,0.094589,-0.129634,-0.277315,0.040779,M,TRUE
3.549319,1.33964,2.828842,-0.001242,1.251158,-1.135381,-1.329821,-0.695056,-1.17944,1.583082,2.49043,1.245686,-0.088249,0.306806,0.169747,0.043427,0.16905,0.213408,1.002827,2.153781,0.513951,0.245652,-0.049762,0.669272,0.111985,-0.578202,0.614041,-0.328314,0.066339,-0.859954,0.684459,0.088217,-0.024675,0.036011,0.315759,-0.024429,-0.659097,0.046805,-0.316926,0.568761,0.272513,-0.110853,-0.036555,0.154128,-0.081745,0.252017,0.169217,0.047834,0.183891,-0.010514,0.193991,-0.25032,0.061717,0.024898,0.178255,-0.152723,0.081949,0.092156,0.025598,0.059531,M,TRUE
2.368756,1.958399,2.264411,0.64381,1.7479,-1.746962,-1.664106,-1.376265,0.089893,0.965449,-0.312308,1.176134,-0.32072,0.265252,0.753345,-1.12879,0.414622,0.481535,-0.051235,0.173111,-0.213399,1.21951,-0.795935,0.276376,0.650102,-0.650361,0.689706,0.651988,-0.420824,-0.270891,0.652239,0.234591,-0.925682,0.439931,-0.490102,0.130927,0.170601,-0.578933,-0.061283,0.093993,0.137158,0.018164,0.150384,0.304017,-0.214551,0.300492,0.496179,-0.155918,-0.281208,-0.03302,-0.039992,0.140051,0.041836,0.23219,0.261832,-0.074439,-0.02407,-0.032101,0.282881,-0.054715,M,TRUE
1.141105,-0.677702,0.686417,-0.186534,1.356625,-2.651012,0.146267,-0.890838,0.124345,2.086883,-1.033048,-0.867155,1.070128,0.861174,-0.081585,-1.330763,0.573488,-0.371901,-0.627116,1.503177,-0.178734,-0.394712,0.588452,-0.044367,0.245181,-0.252966,0.473629,0.913509,-0.251001,1.152175,-0.253967,0.991037,-0.261388,0.395718,-0.253538,-0.040421,0.698731,0.234928,-0.257428,0.446366,0.366178,0.298824,-0.349671,0.025765,-0.62744,0.64134,-0.18051,-0.130294,0.067374,0.004613,0.072005,0.25256,0.019335,0.268518,-0.088478,-0.033693,0.162095,0.052308,0.023741,0.00637,M,TRUE
3.196221,2.665043,0.261965,0.64994,0.929797,-1.266888,1.219281,-0.941107,-2.126138,2.301954,1.145187,-0.41863,1.076563,0.762055,0.94868,0.11575,0.002715,-1.24647,-0.002817,0.070174,-0.716469,0.020605,-0.189369,-0.786499,0.52206,0.022878,-0.205997,-0.334909,-0.562052,0.665462,-0.674195,0.689621,0.047645,0.523009,0.207571,-0.515663,-0.061044,0.050893,-0.252418,0.166588,0.072377,-0.134032,0.180553,-0.08523,0.274355,-0.179453,0.002896,0.029458,-0.028087,0.089589,-0.019189,0.12694,0.013577,0.038548,-0.056259,-0.020372,0.120571,0.047637,0.001016,0.077944,M,TRUE
4.068897,1.955124,-0.369456,-0.546627,0.763341,-1.292548,0.540332,-0.029036,-1.863308,1.28381,0.066531,-1.060227,0.969644,1.480498,1.396701,0.008983,-0.233032,-0.926983,0.391715,0.065806,-1.064705,-0.305477,-0.359593,0.228933,0.516502,-0.454958,-0.198745,-0.472171,-0.41642,0.096125,-0.39857,1.398933,0.461359,-0.177917,-0.291418,-0.299138,-0.030834,-0.097177,0.400105,0.133457,0.025266,-0.096527,0.159926,0.180564,0.377257,0.214715,-0.215002,0.089713,-0.171178,-0.01996,-0.218419,0.06802,0.068516,0.113477,0.072541,-0.135377,0.095548,-0.024374,-0.03505,0.067622,M,TRUE
